shelfmark,aggregate_score,signal_count,signals,non_bibliographic_hits,detail_url,viewer_url,best_snippet,content_entries,bibliography_entries,description_gap_score,saturation_penalty,low_quality,catalog_description,bibliography_preview,adjusted_signal_score,review_status,impact_ceiling,research_question,reject_reason
Urb.lat.1618,32.0,3,Dante autografo; Erasmo autografo; Petrarca autografo,3,https://digi.vatlib.it/mss/detail/Urb.lat.1618,https://digi.vatlib.it/view/MSS_Urb.lat.1618,"1) 172r-174r: Gaudenzi, Paganino, 1595-1649 Alcuni passi del Petrarca considerati.",71,3,1,0,0,"1) 1r-359r: Gaudenzi, Paganino, 1595-1649 Farrago soluta oratione ac versibus; aliorum carmina nonnulla et epistolae. 2) 19r-22v: Gaudenzi, Paganino, 1595-1649 In II Regum, cap. 14, vv. 1-30 glossae. 3) 28r-29v, 129r, 131r, 159r-161v, 298r-299r: Gaudenzi, Paganino, 1595-1649 Scritti ed esercitazioni varie sulle fatiche di Ercole. 4) 34r: Gaudenzi, Paganino, 1595-1649 De carminibus Urbani PP. VIII. 5) 41r-42v, 45r, 170r-171v: Gaudenzi, Paganino, 1595-1649 Poesie, osservazioni e dissertazioni varie su Dante Alighieri; riduzione a versi sciolti di alcuni canti dell'Inferno e del Paradiso della Divina Commedia. 6) 45r-46v: Gaudenzi, Paganino, 1595-1649 Italiae nova gaudia sive acclamatio serenissimo Cardinali infanti hispaniae 7) 47r: Gaudenzi, Paganino, 1595-1649 Ad Fabium Chigium Ferrariae prolegatum 8) 48r: Gaudenzi, Paganino, 1595-1649 De obsessa Rinsperga [Rheinsberg] carmen ad Petrum Petri. 9) 49r: Gaudenzi, Paganino, 1595-1649 Poesia a Sforza Pallavicino, poi card. 10) 50r: Gaudenzi, Paganino, 1595-1649 Trattati e questioni varie su alcuni episodi della guerra dei Trent'anni. 11) 51r: Gaudenzi, Paganino, 1595-1649 De obsessa Hammelia [Hameln] 12) 51v: Gaudenzi, Paganino, 1595-1649 De obsedione Brisaci 13) 52r-53r: Gaudenzi, Paganino, 1595-1649 Ad Franciscum Rosserminum in obitu Gasparis Salviani viri optimi 14) 55r-56r: Gaudenzi, Paganino, 1595-1649 Ode ad accademicos Disiunctos cum dissiderent in laudandis vino et aqua 15) 58r: Gaudenzi, Paganino, 1595-1649 Epicedium memoriae praestantissima foeminae Laurae Pappagalliae dicatum. 16) 59r-60r, 109r-110r: Gaudenzi, Paganino, 1595-1649 17) 65r, 72r: Gaudenzi, Paganino, 1595-1649 Poesie al card. Carlo de' Medici. 18) 66r: Gaudenzi, Paganino, 1595-1649 Epigramma a Gualterotti. 19) 67r: Gaudenzi, Paganino, 1595-1649 Poesie ed epigrammi vari dedicati alla famiglia de' Medici. 20) 75r: Gaudenzi, Paganino, 1595-1649 Fragmentum de origine verbi ""Pirenei"". 21) 76r-77r: Gaudenzi, Paganino, 1595-1649 De obitu Pauli Bombini elegia ad clarissimum virum Gasparem Scioppium Claravallis Comitem. 22) 79r-80r: Gaudenzi, Paganino, 1595-1649 Illustrissimo et excellentissimo viro Alcaliae duci catholici regis oratori [Fernando Afán de Ribera y Enríquez?] cum ingredetur Pisas 23) 81r: Gaudenzi, Paganino, 1595-1649 In obitu Baldasaris Francolini 24) 82r, 212r-213v: Gaudenzi, Paganino, 1595-1649 Questioni varie sulla lingua spagnola. 25) 82r-83r, 123r: Gaudenzi, Paganino, 1595-1649 Poesie latine ed italiane a Gherardo Saraceni. 26) 87r, 99r: Gaudenzi, Paganino, 1595-1649 Poesie varie a Leopoldo de' Medici. 27) 97v-102r, 115r-117r, 126r, 141r, 156r, 215r-216r, 233r, 237r, 246r, 248r, 251r-252v: Gaudenzi, Paganino, 1595-1649 Poesie varie dedicate alla stessa donna, chiamata ora ""Lilla"", ora ""S.D., ora ""B.D."". 28) 99r: Gaudenzi, Paganino, 1595-1649 Poesie varie al card. Giancarlo de' Medici. 29) 99r-100r: Gaudenzi, Paganino, 1595-1649 Poesia ad A. P. 30) 100v-101v: Gaudenzi, Paganino, 1595-1649 Poesia a F. B. 31) 106v-107v: Gaudenzi, Paganino, 1595-1649 Poesie ad una donna chiamata Maria. 32) 107v-109r: Gaudenzi, Paganino, 1595-1649 Poesia a D. 33) 110r: Gaudenzi, Paganino, 1595-1649 Al sig. governatore di Pisa, marchese di S. Angelo. 34) 112r-113r: Gaudenzi, Paganino, 1595-1649 Poesie alla sig. Cinzia Lenzoni nata Guallanda. 35) 113r-114r: Gaudenzi, Paganino, 1595-1649 Poesie varie ad un giovane chiamato Filireno. 36) 114v-115r: Gaudenzi, Paganino, 1595-1649 [Canzonetta] in lode de la signora Alessandra Pandolfina. 37) 118r-119r: Gaudenzi, Paganino, 1595-1649 Poesia a Filena. 38) 121r-122r: Gaudenzi, Paganino, 1595-1649 Canzonetta a L. 39) 124v: Gaudenzi, Paganino, 1595-1649 Poesia alla sig.ra Paulina, cantante. 40) 125r: Gaudenzi, Paganino, 1595-1649 Poesie varie al principe Francesco de' Medici. 41) 127r-128: Gaudenzi, Paganino, 1595-1649 De rebus Corinthiorum exercitatio 42) 136v-137r: 43) 137r-138r: Sonetti (2) anonimi, in morte di Giovanni Ambrogio Barenghi. 44) 142r-143v: Gaudenzi, Paganino, 1595","Bibliographic References: 71) Benzoni, G. La fortuna, la vita, l'opera di Enrico Caterino Davila, In Studi veneziani 1974 72) Vian, Paolo, 1957- «Una cambiale scontata prima di presentarsi ufficialmente allo sportello»? Achille Ratti prefetto della biblioteca vaticana (1914-1918), In Miscellanea Bibliothecae Apostolicae Vaticanae XVIII, 2011. 73) Fortuzzi, Cinzia I manoscritti cremoniani della Biblioteca Apostolica Vaticana, In Cesare Cremonini. Aspetti del pensiero e scritti (Atti del Convegno di Studio, Padova 26-27 febbr. 1999), 2000 74) Ilari, Annibale, sac., 1921-2016 A proposito del canto XXII del Paradiso: la cultura monastica di Dante ed il protocenobio sublacense, In Sacro Speco 1983",33.5,unreviewed,,,
Chig.L.V.176,32.5,3,Dante autografo; Petrarca autografo; testo mutilo,3,https://digi.vatlib.it/mss/detail/Chig.L.V.176,https://digi.vatlib.it/view/MSS_Chig.L.V.176,1) Miscellanea di testi dante schi e petrarcheschi: il canone autografo di Giovanni Boccaccio. sec. XIV med.,8,122,2,5,0,"1) Miscellanea di testi danteschi e petrarcheschi: il canone autografo di Giovanni Boccaccio. sec. XIV med. 2) 1r-13r: Boccaccio, Giovanni, 1313-1375 Vita di Dante. 3) 13r-28v: Dante Alighieri, 1265-1321 Vita nova (Dante Alighieri, 1265-1321) 4) 29r-32v: Cavalcanti, Guido, 1250-1300 Donna me prega (Cavalcanti, Guido, 1250-1300) 5) 34r: Boccaccio, Giovanni, 1313-1375 Ytalie iam certus honos. 6) 34v-43r: Dante Alighieri, 1265-1321 Rime (Dante Alighieri, 1265-1321) 7) 43v-79r: Petrarca, Francesco, 1304-1374 Rerum vulgarium fragmenta (Petrarca, Francesco, 1304-1374)","Bibliographic References: 8) Blason Berton, Mirella Intorno a un nuovo codice del «Canzoniere», In Bollettino del Museo Civico di Padova 1971 9) Ianni, Evi Elenco dei manoscritti autografi di Giovanni Boccaccio, In Modern Language Notes 10) Auzzas, Ginetta I codici autografi, In Studi sul Boccaccio 11) Basile, Bruno, 1944- In margine a un Centenario. Rassegna petrarchesca (1974-1975), In Lettere italiane 1975 12) Pellegrin, Elisabeth, 1912-1993 Manuscrits de Pétrarque à la Bibliothèque Vaticane. Supplément au catalogue de Vattasso, In Italia medioevale e umanistica 1975 13) Cavedon, Annarosa La tradizione «veneta» delle rime estravaganti del Petrarca, In Studi petrarcheschi 1976 14) Antonelli, Roberto, 1942- Italianistica, In La Biblioteca Apostolica Vaticana luogo di ricerca al servizio degli studi. Atti del Convegno Roma, 11-13 novembre 2010, a cura di M.Buonocore - A.M.Piazzoni (Studi e testi, 468), 2011 15) Fiorilla, Maurizio Giovanni Boccaccio (Certaldo [?] 1313-1375), In Autografi dei letterati italiani. Le origini e il Trecento, I, a cura di G. Brunetti - M. Fiorilla - M. Petoletti, 2013 16) Cursi, Marco, 1966- Giovanni Boccaccio (Certaldo [?] 1313-1375), In Autografi dei letterati italiani. Le origini e il Trecento, I, a cura di G. Brunetti - M. Fiorilla - M. Petoletti, 2013 17) Bianchi, Maria Grazia Jacopo Corbinelli (Firenze 1535 - Parigi 1590 ca.), In Autografi dei letterati italiani. Il Cinquecento, I, a cura di M.Motolese - P.Procaccioli - E.Russo, 2009 18) Bosch",25.5,unreviewed,,,
Arch.Cap.S.Pietro.I.14,9.5,1,testo mutilo,1,https://digi.vatlib.it/mss/detail/Arch.Cap.S.Pietro.I.14,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.I.14,"1) 1r-125v: Romualdus Salernitanus, m. 1181 Chronicon",2,0,4,0,0,"1) Romualdi Salernitani, Chronicon. Sec. XVI-XVII 2) 1r-125v: Romualdus Salernitanus, m. 1181 Chronicon",,15.5,unreviewed,,,
Barb.lat.31,9.5,1,testo mutilo,1,https://digi.vatlib.it/mss/detail/Barb.lat.31,https://digi.vatlib.it/view/MSS_Barb.lat.31,"1) 1r-101v: Cicero, Marcus Tullius, 106-43 a.C. De officiis.",2,2,4,0,0,"1) 1r-101v: Cicero, Marcus Tullius, 106-43 a.C. De officiis.","Bibliographic References: 2) Garrison, Edward B., 1900-1981 Random Notes on Early Italian Manuscripts. II, In Bibliofilia. Rivista di storia del libro e di bibliografia 1979 3) Winterbottom, Michael, 1934- The Transmission of Cicero’s De Officiis, In Classical Quarterly 1993 4) Guida, Augusto, 1950- Poliziano e Leopardi: un incontro non riconosciuto, In Cultura e Filologia di Angelo Poliziano. Traduzioni e Commenti: Atti del Convegno di studi. Firenze, 27-29 novembre 2014, a cura di Paolo Viti (Edizione Nazionale delle Opere di Angelo Poliziano: Strumenti VI) 2016.",15.5,unreviewed,,,
Vat.lat.12895,14.9,2,Pio II inedita; lettera inedita,1,https://digi.vatlib.it/mss/detail/Vat.lat.12895,https://digi.vatlib.it/view/MSS_Vat.lat.12895,"1) 74r-74bv: Pellico, Silvio, 1789-1854 Lettera a Carlo Voigt.",34,6,1,1,0,"1) Raccolta di autografi donati a papa Pio XI. sec. XVII/XX 2) 2r-v: Mosconi, Evaristo, f. 1906 Lettera a Francesco Ehrle, prefetto della Biblioteca Apostolica Vaticana. 3) 3r-4v: Robertus Bellarmino, s., 1542-1621 Lettera al Sig. Ricciardi Benci. 4) 8r-v: Castagnetto, Cesare Trabucco, conte di, 1802-1888 Lettera a D. Tinetti, direttore del giornale liberale ""L'Unità Italiana"". 5) 10r: Castagnetto, Cesare Trabucco, conte di, 1802-1888 Lettera ad anonimo. 6) 14r-15v: Leo PP. XII, 1760-1829 Lettera alla sorella contessa, Matilde Della Genga. 7) 16r-17v: Leo PP. XII, 1760-1829 Lettera alla sorella contessa, Matilde Della Genga. 8) 18r-19v: Leo PP. XII, 1760-1829 Lettera alla sorella contessa, Matilde Della Genga. 9) 20r-21v: Leo PP. XII, 1760-1829 Lettera alla sorella contessa, Matilde Della Genga. 10) 22r-23v: Leo PP. XII, 1760-1829 Lettera alla sorella contessa, Matilde Della Genga. 11) 24r-25v: Leo PP. XII, 1760-1829 Lettera alla sorella contessa, Matilde Della Genga. 12) 26r-27v: Leo PP. XII, 1760-1829 Lettera alla sorella contessa, Matilde Della Genga. 13) 28r-29r: Leo PP. XII, 1760-1829 Lettera alla sorella contessa, Matilde Della Genga. 14) 30r-31v: Leo PP. XII, 1760-1829 Lettera alla sorella contessa, Matilde Della Genga. 15) 34r-35v: Mai, Angelo, card., 1782-1854 Lettera a Vincenzo Monti. 16) 36r-37v: Mai, Angelo, card., 1782-1854 Lettera a Vincenzo Monti. 17) 38r-39v: Mai, Angelo, card., 1782-1854 Lettera a Bertrand Guillaume Favre. 18) 42r-bv: Leopardi, Giacomo, conte, 1798-1837 Lettera ad Angelo Mai. 19) 43ra-44v: Leopardi, Giacomo, conte, 1798-1837. Opere spurie e dubbie Pensieri varii. 20) 45r: Leopardi, Giacomo, conte, 1798-1837. Opere spurie e dubbie Pensieri di filosofia varia. 21) 48r-48vb: Manzoni, Alessandro, 1785-1873 Lettera alla figlia Vittoria. 22) 49r: Manzoni, Alessandro, 1785-1873 Lettera ad anonimo. 23) 52r-54v: Orléans, Marguerite de Lorraine, duchesse d', 1615-1672 Lettera al papa Innocenzo X. 24) 57r-v: Niebuhr, Barthold Georg, 1776-1831 Lettera ad Angelo Mai. 25) 60r: Pius PP. IX, b., 1792-1878 Biglietto al marchese Sacchetti. 26) 62r-63r: Campani, Luigi Maria, f. 1906 Lettera a Pio X. 27) 64r-65v: Pius PP. IX, b., 1792-1878 Lettera a Leopoldo II di Toscana. 28) 66r: Pius PP. IX, b., 1792-1878 Nota di accompagno a croce in oro. 29) 70r-71v: Tischendorf, Constantin von, 1815-1874 Lettera ad Angelo Mai. 30) 72r: Tischendorf, Constantin von, 1815-1874 Dedica a Gabriele Laureani. 31) 73r: Tischendorf, Constantin von, 1815-1874 Dedica al Principe Francesco Barberini. 32) 74r-74bv: Pellico, Silvio, 1789-1854 Lettera a Carlo Voigt. 33) 76r-v: Fabi Altini, Carolina, f. 1860-1871 Lettera di accompagno a una lettera autografa di Silvio Pellico.","Bibliographic References: 34) Carboni, Luca La caduta dell'ultimo sotto-bibliotecario, In Studi in onore del cardinale Raffaele Farina, a cura di A.M. Piazzoni, I (Studi e testi, 477), 2013 35) Buonocore, Marco, 1954-2022 Le lettere di Giacomo Leopardi presso la Biblioteca Apostolica Vaticana, In Leopardi a Roma, a cura di Novella Bellucci e Luigi Trenti, 1998 36) Varvaro, Mario Le ultime lettere del carteggio di Niebuhr e Mai (febbraio 1828-gennaio 1829), In Miscellanea Bibliothecae Apostolicae Vaticanae XX (Studi e testi, 484), 2014 37) Tisserant, Eugène, card., 1884-1972 Lettres de Constantin von Tischendorf à Carlo Vercellone, In Miscellanea Giovanni Mercati, VI: Paleografia - Bibliografia - Varia (Studi e testi, 126), 1946 38) Avesani, Rino, 1931-2023 Ancora sull'edizione del «Geta» curata dal Μai, In Italia medioevale e umanistica 39) Timpanaro, Sebastiano, 1923-2000 Di alcune falsificazioni di scritti leopardiani In Giornale storico della letteratura italiana 40) Morghen, Raffaello, 1896-1983 Perchè Giacomo Leopardi non fu scrittore della Biblioteca Vaticana (Una lettera inedita di G. Leopardi a Mons. A. Mai), In Archivio della Società romana di storia patria",14.4,unreviewed,,,
Urb.lat.1516-1520,11.5,1,Machiavelli autografo,1,https://digi.vatlib.it/mss/detail/Urb.lat.1516-1520,https://digi.vatlib.it/view/MSS_Urb.lat.1516-1520,"1) Urb.lat.1516, ff. 1r-8v: Gaudenzi, Paganino, 1595-1649 De religione et virtute ex animo colenda. Oratio contra Machiavellum eiusque discipulum [Kaspar Schoppe?].",15,0,1,0,0,"1) Gaudenzi, Paganino, 1595-1649 Opuscula varia. sec. XVII 2) Urb.lat.1516, ff. 1r-8v: Gaudenzi, Paganino, 1595-1649 De religione et virtute ex animo colenda. Oratio contra Machiavellum eiusque discipulum [Kaspar Schoppe?]. 3) Urb.lat.1517, f. IVr: 4) Urb.lat.1517, ff. 1r-87v: Gaudenzi, Paganino, 1595-1649 Della profezia. Trattato [...] diviso in 7 discorsi 5) Urb.lat.1518, ff. 1r-14v: Gaudenzi, Paganino, 1595-1649 Se 'l digiuno si possa accoppiare alle feste e massime alle domeniche. Domanda considerata e risoluta 6) Urb.lat.1519, ff. 1r-11v: Gaudenzi, Paganino, 1595-1649 An in contemplatione ponenda sit felicitas, ob assiduitatem, ut putat Aristoteles? 7) Urb.lat.1520, ff. 18r-23r: Gaudenzi, Paganino, 1595-1649 Quatenus Romani ante tempora Claudii noverint Britanniam esse insulam 8) Urb.lat.1520, ff. 24r-27v: Gaudenzi, Paganino, 1595-1649 Prolatis verbis Gellii exagitur Grosippus [Kaspar Schoppe] obtrectans Ciceroni 9) Urb.lat.1520, ff. 28r-37v: Gaudenzi, Paganino, 1595-1649 Exagitur Grosippus [Kaspar Schoppe] tam petulanter de Varrone loqui. 10) Urb.lat.1520, ff. 38r-44v: Gaudenzi, Paganino, 1595-1649 Exponuntur verba Christi Johan. VIII principium qui et loquor vobis. Reicitur Grosippus [Kaspar Schoppe] et approbatur expositio Aleandri [Hieronimi] quae est sanctorum patrum. 11) Urb.lat.1520, ff. 45r-53v: Gaudenzi, Paganino, 1595-1649 De tyrannorum amore litterarum, dissertationes I-II. 12) Urb.lat.1520, ff. 54r-55v: Gaudenzi, Paganino, 1595-1649 Non calumniatum fuisse Sannazarium quando de morte Politiani scripsit. 13) Urb.lat.1520, ff. 5r-17r: Gaudenzi, Paganino, 1595-1649 De animis beatis. Dissertationes I-III. 14) Urb.lat.1520, ff. 62r-65v: Gaudenzi, Paganino, 1595-1649 De levitate authoris libelli de ratione studiorum","Bibliographic References: 15) Vian, Paolo, 1957- «Una cambiale scontata prima di presentarsi ufficialmente allo sportello»? Achille Ratti prefetto della biblioteca vaticana (1914-1918), In Miscellanea Bibliothecae Apostolicae Vaticanae XVIII, 2011.",13.0,unreviewed,,,
Vat.lat.1670,21.0,2,Napoleone autografo; Pio II inedita,2,https://digi.vatlib.it/mss/detail/Vat.lat.1670,https://digi.vatlib.it/view/MSS_Vat.lat.1670,"1) 10r-12r: Pandoni, Giannantonio, detto il Porcellio, c. 1405-c. 1485 Divo Pio II pont. max. de illustribus poetis oratoribus sui temporis.",55,27,1,5,0,"1) 1r-84r: Pandoni, Giannantonio, detto il Porcellio, c. 1405-c. 1485 Ad divum Pium [II], pont. max., de rebus a se gestis et ab aliis suo tempore, lib. I-VIII. 2) 2v-3v: Pandoni, Giannantonio, detto il Porcellio, c. 1405-c. 1485 Divo Pio II pont. max. [...] post osculum ante pedes. 3) 5r-6r: Pandoni, Giannantonio, detto il Porcellio, c. 1405-c. 1485 Ad Gorum Lollium senem barbarum qui graecum latino anteponit utriusque linguae ignarus. 4) 7r(1): Pandoni, Giannantonio, detto il Porcellio, c. 1405-c. 1485 Oratio scriptori apostolico poetae clarissimo. 5) 7r(2): Pandoni, Giannantonio, detto il Porcellio, c. 1405-c. 1485 Ad immortalitatem Isaiae pisani marmorum celatoris. 6) 10r-12r: Pandoni, Giannantonio, detto il Porcellio, c. 1405-c. 1485 Divo Pio II pont. max. de illustribus poetis oratoribus sui temporis. 7) 21v-22r: Pandoni, Giannantonio, detto il Porcellio, c. 1405-c. 1485 Divo Pio II pont. max. [...] salutatio senis habita cum ex Insubria Romam reverteretur clara voce a civibus et a Summo Pont. Max. revocatus. 8) 27r, 32r: Pandoni, Giannantonio, detto il Porcellio, c. 1405-c. 1485 Divo Pio II pont. max. 9) 28v: Pandoni, Giannantonio, detto il Porcellio, c. 1405-c. 1485 Ad Romanos ut Pium [II] pont. max. Tybure redeuntem maximo honore complectantur. 10) 32r: Pandoni, Giannantonio, detto il Porcellio, c. 1405-c. 1485 Divo Pio II pont. max. 11) 36r: Pandoni, Giannantonio, detto il Porcellio, c. 1405-c. 1485 Sub vera imagine principis Federici Urbini comitis. 12) 39v: Pandoni, Giannantonio, detto il Porcellio, c. 1405-c. 1485 Sepulchrum clari viri Poggii Florentini. 13) 41v: Pandoni, Giannantonio, detto il Porcellio, c. 1405-c. 1485 Sepulchrum Staccolae. 14) 42r-v: Pandoni, Giannantonio, detto il Porcellio, c. 1405-c. 1485 Epigrammata (2) Matthiae Mutio poeta Romano. 15) 42v, 83v-84r: Pandoni, Giannantonio, detto il Porcellio, c. 1405-c. 1485 Carmina (2) ad divum Pium II pont. max. 16) 47r(1): Pandoni, Giannantonio, detto il Porcellio, c. 1405-c. 1485 Sepulchrum Boncontis Monfeltri. 17) 47r(2): Pandoni, Giannantonio, detto il Porcellio, c. 1405-c. 1485 Elegia qua poeta de se ipso Mediolano redeunte Urbino scripsit. 18) 47r(3): Pandoni, Giannantonio, detto il Porcellio, c. 1405-c. 1485 Sepulchrum ducis Berardini Cardensis. 19) 47r(4): Pandoni, Giannantonio, detto il Porcellio, c. 1405-c. 1485 Sepulchrum divae Auree Monfeltre. 20) 49v: Pandoni, Giannantonio, detto il Porcellio, c. 1405-c. 1485 Sepulchrum Staccolae. 21) 52r: Pandoni, Giannantonio, detto il Porcellio, c. 1405-c. 1485 Sub vera imagine principis Federici Urbini comitis. 22) 54v: Pandoni, Giannantonio, detto il Porcellio, c. 1405-c. 1485 Sepulchrum Boncontis Monfeltri. 23) 55v: Pandoni, Giannantonio, detto il Porcellio, c. 1405-c. 1485 Elegia qua scribit poeta fortunae suae mutationem in senectute beneficio ill.mi principis Federici. 24) 77r: Pandoni, Giannantonio, detto il Porcellio, c. 1405-c. 1485 Carmen de marmoreo capite Portiae uxoris Bruti et Catonis filiae. 25) 85r-120r: Pandoni, Giannantonio, detto il Porcellio, c. 1405-c. 1485 Carmina varia. 26) 85r-86r: Pandoni, Giannantonio, detto il Porcellio, c. 1405-c. 1485 Carmen amplissimo patri Francesco Piccolomini (poi papa Pio III), diacono cardinali senensi. 27) 86r-87r, 88v-89v, 90r, 92r: Pandoni, Giannantonio, detto il Porcellio, c. 1405-c. 1485 Carmina (4) ad divum Pium II pont. max. 28) 87v-88r: Pandoni, Giannantonio, detto il Porcellio, c. 1405-c. 1485 Carmen equiti Andreae Piccolomino divi Pii II pont. max. nepoti. Quod plurimum debeat fortunae ac naturae omnium rerum parenti ob collata beneficia. 29) 91r-92r: Pandoni, Giannantonio, detto il Porcellio, c. 1405-c. 1485 Carmen equiti Andreae Piccolomino divi Pii II pont. max. nepoti. Quod plurimum debeat fortunae ac naturae omnium rerum parenti ob collata beneficia. 30) 92v-93v: Pandoni, Giannantonio, detto il Porcellio, c. 1405-c. 1485 [Carmen] clarissimo piae militiae imperatori Antonio de Aragonia. 31) 94r: Pandoni, Giannantonio, detto il Porcellio, c. 1","Bibliographic References: 55) Bianca, Concetta Marianus de Magistris de Urbe, In Scrittura, biblioteche e stampa a Roma nel Quattrocento, 1983 56) Frommel, Christoph Luitpold, 1933- Francesco del Borgo, Architekt Pius' II. und Pauls II., In Römisches Jahrbuch für Kunstgeschichte 1983 57) Bernardi, Marco Per la ricostruzione della biblioteca colocciana: lo stato dei lavori, In Angelo Colocci e gli studi romanzi, a cura di C. Bologna - M. Bernardi (Studi e Testi, 449), 2008 58) Bernardi, Marco Gli elenchi bibliografici di Angelo Colocci: la lista A e l'inventario primo (Arch. Bibl. 15, pt. A), In Miscellanea Bibliothecae Apostolicae Vaticanae XX (Studi e testi, 484), 2014 59) Aronberg Lavin, Marilyn Piero della Francesca's «Flagellation»: the Triumph of Christian Glory, In Art Bulletin 1968 60) Palazzini, Giuseppe, sac., 1910-1981 Cenni della politica ecclesiastica di Ottaviano Ubaldini della Carda nei frammenti inediti di parte del suo epistolario, In Atti e memorie della Deputazione di storia patria per le Marche 1968-70 61) Schröter, Elisabeth Der Vatikan als Hügel Apollons und der Musen. Kunst und Panegyrik von Nikolaus V. bis Julius II., In Römische Quartalschrift für christliche Altertumskunde und für Kirchengeschichte 1980 62) Bernardi, Marco Angelo Colocci (Jesi [Ancona] 1474 – Roma 1549), In Autografi dei letterati italiani. Il Cinquecento, II, a cura di M. Motolese, P. Procaccioli, E. Russo, 2013 63) Iacono, Antonietta Porcelio (Giannantonio Pandoni) (Napoli 1405 ca. ",12.5,unreviewed,,,
Urb.lat.326,11.5,1,opera perduta,1,https://digi.vatlib.it/mss/detail/Urb.lat.326,https://digi.vatlib.it/view/MSS_Urb.lat.326,"1) Giovanni Antonio Campano, Vita et res gestae Braccii Fortebraccii. sec. XV ex",3,19,4,3,0,"1) Giovanni Antonio Campano, Vita et res gestae Braccii Fortebraccii. sec. XV ex 2) 1r-219v: Campano, Giovanni Antonio, vesc. di Teramo, 1429-1477 Vita et res gestae Braccii Fortebraccii libri I-VI","Bibliographic References: 3) Critelli, Maria Gabriella Per la carriera di Matteo Contugi. A proposito di un testimone delle orazioni di Giovanni Antonio Campano (Urb.lat.324) e della sua datazione, In Studi in onore del cardinale Raffaele Farina, a cura di A.M. Piazzoni, I (Studi e testi, 477), 2013 4) Mariani Canova, Giordana La natura dipinta: il Plinio Gonzaga e i suoi miniatori, In Rivista di storia della miniatura 2008 5) Marcon, Susy Corenti Giovanni, In Dizionario biografico dei miniatori italiani. Secoli IX-XVI, a cura di M. Bollati, 2004 6) Martelli, Cecilia The production of illuminated manuscripts in Florence and Urbino, In Federico da Montefeltro and his library, edited by Marcello Simonetta, 2007 7) De la Mare, Albinia Catherine, 1932-2001 Bartolomeo Sanvito. The life & work of a Renaissance scribe. A.C. De La Mare & Laura Nuvoloni, (The Handwriting of the Italian Humanist, 2), 2009 8) Daneu Lattanzi, Angela I manoscritti e incunabuli miniati italiani della Biblioteca Bodleiana di Oxford nel catalogo di O. Pächt e J.J.G. Alexander, In Bollettino d’arte 1972 9) Morelli, Giorgio, 1932- Manoscritti d'interesse abruzzese della Biblioteca Vaticana, In Bullettino della Deputazione abruzzese di storia patria 1973 10) Peruzzi, Marcella ""Lectissima politissimaque volumina"": i fondi urbinati, In La Vaticana nel Seicento (1590-1700): una biblioteca di biblioteche, a cura di Claudia Montuschi (Storia della Biblioteca Apostolica Vaticana, 3), 2014 11) Petrucci Nardelli, Franc",11.5,unreviewed,,,
